stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
"2246","LEOPARDI - RIONE LAURO","40.8307436303592","14.1938002244718","0","",""
"2247","LEOPARDI - D'AANNUNZIO","40.8312372278147","14.1922465232099","0","",""
"2248","LIBERAZIONE","40.8207127408151","14.1715307096888","0","",""
"2249","LIBERAZIONE","40.8208752276234","14.1709506061817","0","",""
"2250","CASSIODORO - GIUSTINIANO","40.8351657566301","14.2001336110242","0","",""
"2251","MANZONI - PETRARCA","40.8078261741685","14.1937634790062","0","",""
"2252","MANZONI - TORRE RANIERI","40.8093627679819","14.1964421306912","0","",""
"2253","MANZONI","40.810712107943","14.1981094446429","0","",""
"2254","BOCCACCIO - PASCOLI","40.8028657343988","14.1884324996396","0","",""
"2255","MANZONI - OSPEDALE FATEBENEFRATELLI","40.8132867653949","14.1991574091312","0","",""
"2256","MANZONI - OSPEDALE FATEBENEFRATELLI","40.8149690860679","14.2001331706063","0","",""
"2257","MANZONI ","40.8177388735406","14.2020445373588","0","",""
"2258","MANZONI - POSTE","40.8192044610001","14.2039906261155","0","",""
"2259","MANZONI - MONTESSORI","40.820856392634","14.2060537516795","0","",""
"2260","MANZONI - PORTA POSILLIPO","40.8218272899165","14.2083841825261","0","",""
"2261","MANZONI - BELVEDERE IANNELLO","40.8239618448276","14.2109528818596","0","",""
"2262","MANZONI - FUNICOLARE MERGELLINA","40.8259551831761","14.2126369525531","0","",""
"2263","MANZONI ","40.827595132974","14.2127005700715","0","",""
"2264","MANZONI","40.8293904363334","14.213088492258","0","",""
"2265","MANZONI  ","40.8308484534027","14.2128933562626","0","",""
"2266","MANZONI ","40.8330520640908","14.2117316740484","0","",""
"2267","MANZONI - CARAVAGGIO","40.8344270838797","14.21125579234","0","",""
"2268","RUGGIERO - CAVONE DEGLI SBIRRI","40.8368961313767","14.1752967435825","0","",""
"2269","MONTAGNA SPACCATA - VILLAGGIO CARITAS","40.8533047531877","14.1662778533529","0","",""
"2270","PARCO MARGHERITA - VTTORIO EMANUELE","40.8384844022242","14.2338419225331","0","",""
"2271","PARCO MARGHERITA ","40.8382485068994","14.2363058395127","0","",""
"2272","PARCO MARGHERITA","40.8375403868819","14.2361597724292","0","",""
"2273","PARCO MARGHERITA - AMEDEO","40.8378385316587","14.2349316877127","0","",""
"2274","PARCO MARGHERITA","40.8374481424339","14.2365136980342","0","",""
"2275","PARCO MARGHERITA ","40.8383939636229","14.2365058110913","0","",""
"2276","MARINO - STADIO MARADONA","40.82830334785","14.1958755309909","0","",""
"2279","MARCO AURELIO 232","40.8372105496325","14.1910768753425","0","",""
"2280","MARCO AURELIO - ANCO MARZIO","40.8390353268812","14.1892369426614","0","",""
"2281","MARCO AURELIO - CHIESA","40.8410336196032","14.18965740574","0","",""
"2282","MARCO AURELIO - TRAIANO","40.840526598045","14.1925044332982","0","",""
"2283","RUGGIERO - IMMACOLATA","40.8372415060594","14.1694449887331","0","",""
"2285","DIOCLEZIANO","40.818977599586","14.1821749899446","0","",""
"2287","MARCO AURELIO - LATTANZIO","40.8405791278887","14.1922873214531","0","",""
"2288","GIGANTE - QUARANTA","40.8337963111497","14.1942821377661","0","",""
"2290","MARINO - DIREZIONE ANM","40.8293414280037","14.1961802345745","0","",""
"2292","ADRIANO 98","40.8425308675398","14.198953769994","0","",""
"2295","CINTIA - MONTE SANT' ANGELO","40.8395022550092","14.18774264581","0","",""
"2297","ADRIANO - POSTE","40.8423802935614","14.1999727435127","0","",""
"2299","MARINO - STADIO MARADONA","40.8260526974906","14.1944025607926","0","",""
"2300","MANZONI - LARGO EUROPA","40.8355590997593","14.2127901992904","0","",""
"2301","MANZONI - CARAVAGGIO","40.8346602268857","14.2110988418467","0","",""
"2302","MANZONI  ","40.8327146036243","14.2117831118306","0","",""
"2303","MANZONI - ORTENSIO","40.8304827152653","14.2127612935146","0","",""
"2304","MANZONI","40.8290148816742","14.2128379517338","0","",""
"2305","MANZONI - STAZIO","40.8276662832814","14.2125663112693","0","",""
"2306","MANZONI - FUNICOLARE MERGELLINA","40.825727524244","14.2122779466875","0","",""
"2307","MANZONI ","40.8238973316445","14.2107401909342","0","",""
"2308","MANZONI - SUORE DEL CENACOLO","40.8216390774339","14.2072124547962","0","",""
"2309","MANZONI - PORTA POSILLIPO","40.8205504343452","14.2054467108168","0","",""
"2310","MANZONI - POSTE","40.8190462899093","14.2035229491413","0","",""
"2311","MANZONI - POSTE","40.8175695673295","14.2016611971151","0","",""
"2312","MANZONI - OSPEDALE FATEBENEFRATELLI","40.8148135317059","14.1997852568872","0","",""
"2313","MANZONI - OSPEDALE FATEBENEFRATELLI","40.8132406575163","14.1990038259706","0","",""
"2314","MANZONI - PADULA","40.8069289777037","14.1917084975664","0","",""
"2315","MANZONI  ","40.8106704819049","14.1979528500834","0","",""
"2316","MANZONI TORRE RANIERI","40.8090555823362","14.1956663050515","0","",""
"2317","MANZONI-PETRARCA","40.8076657241566","14.1933623257227","0","",""
"2318","MANZONI  257","40.8054881049017","14.1872861502936","0","",""
"2319","MANZONI-PARCO VIRGILIANO","40.8038346014834","14.1865801993525","0","",""
"2321","DIOCLEZIANO-PIAZZA ESEDRA","40.8173130569068","14.1773298014554","0","",""
"2323","MONTE DI DIO","40.8335724962483","14.2456479549361","0","",""
"2324","EGIZIACA A PIZZOFALCONE","40.8338897678384","14.2467782164251","0","",""
"2326","MONTAGNA SPACCATA-CAMPANILE","40.8502652413978","14.1754097862983","0","",""
"2327","MONTAGNA SPACCATA-VIGILI DEL FUOCO","40.8536388713032","14.1664503192886","0","",""
"2328","MONTAGNA SPACCATA-CINTIA","40.8472380705777","14.1853291469031","0","",""
"2329","MANZONI ","40.8161432366485","14.2005755719822","0","",""
"2330","MONTAGNA SPACCATA ","40.8521040989314","14.1699208093365","0","",""
"2331","MONTAGNA SPACCATA - VILLAGGIO ITALSIDER","40.8513452917031","14.1721339282046","0","",""
"2332","PETRARCA - TORRE RANIERI","40.8073674231109","14.195796354541","0","",""
"2333","PETRARCA","40.8072817741377","14.1938500938432","0","",""
"2334","PETRARCA - MANZONI","40.8071449413334","14.1936057450241","0","",""
"2335","PETRARCA - TORRE RANIERI","40.8072608604046","14.1960169709787","0","",""
"2336","PETRARCA  ","40.8083967082639","14.1987212209847","0","",""
"2337","PETRARCA - VILLA RUFFO","40.8096807455807","14.1994201047601","0","",""
"2338","PETRARCA - VILLA VITTORIA","40.8115103459697","14.2021517692876","0","",""
"2339","PETRARCA  ","40.8128703299176","14.2040681152544","0","",""
"2340","PETRARCA  ","40.8141138307271","14.2054256896024","0","",""
"2341","PETRARCA - TITO LIVIO","40.8151295777508","14.206415493457","0","",""
"2342","PETRARCA - FACOLTÀ TEOLOGIA","40.8165140123414","14.2087528827641","0","",""
"2344","PETRARCA ","40.8204911160646","14.2112430325346","0","",""
"2345","PETRARCA - PARCO CARELLI","40.8213045271265","14.2122917389539","0","",""
"2346","PETRARCA","40.8221162943959","14.2137614608454","0","",""
"2347","PETRARCA - ORAZIO","40.8238392395577","14.2167561707909","0","",""
"2348","PIAVE - ARNO","40.8410226759754","14.2095021443688","0","",""
"2349","PIAVE","40.8399410963232","14.2120503901446","0","",""
"2350","PIAVE - SANGRO","40.8393132384577","14.2124492511839","0","",""
"2351","PIAVE - SANTO STEFANO","40.8384858064638","14.2139654222973","0","",""
"2352","PIAVE - SANTO STEFANO","40.838479747731","14.2143984291852","0","",""
"2353","PIAVE - SANGRO","40.8395933728289","14.2119181014192","0","",""
"2354","PIAVE ","40.8403638297675","14.2112951392283","0","",""
"2355","PIAVE - GIUSTINIANO","40.8416543848964","14.2083529400833","0","",""
"2356","PIEDIGROTTA - CHIESA","40.8306788094602","14.2195997376053","0","",""
"2358","ANTONINO PIO","40.8404008734756","14.2003197727065","0","",""
"2359","PIGNA - RISORGIMENTO","40.8454762781199","14.208698922423","0","",""
"2360","PIGNA - PARCO CORREALE","40.8486044717947","14.2162955798094","0","",""
"2361","PIGNA ","40.8483882048209","14.2142992108721","0","",""
"2363","PIGNA - CAMANDOLILLI","40.8505489987999","14.2207629632804","0","",""
"2364","PIGNA - OMODEO","40.8492855742904","14.2190961603294","0","",""
"2365","PIGNA","40.8457956163955","14.209946622246","0","",""
"2366","PIGNA ","40.8452438588593","14.2083042951276","0","",""
"2367","PIGNA LICEO ALBERTI","40.8496667916392","14.2201860684565","0","",""
"2368","PIGNA - LICEO PANSINI","40.8494135098683","14.2167071907395","0","",""
"2369","PIGNA ","40.8506858951815","14.2210253205477","0","",""
"2370","PIGNA - PARCO PIGNA","40.848752809411","14.2142652464128","0","",""
"2371","PIGNA ","40.8458710472404","14.2104380225474","0","",""
"2372","CESARIO CONSOLE - PLEBISCITO","40.8336724898265","14.251456637794","0","",""
"2373","VITTORIO EMANUELE II - M2 MERGELLINA","40.8313714969381","14.2196058467691","0","",""
"2374","DISCESA COROGLIO - PONTE","40.8035172256965","14.1862847355487","0","",""
"2375","CESARIO CONSOLE - ORSINI","40.8334992267005","14.2516209550183","0","",""
"2376","PIGNA - OMODEO","40.8491530568681","14.2188159663817","0","",""
"2377","EUROPA - SACRO CUORE","40.8369303191941","14.2132775914775","0","",""
"2380","O.COCLITE","40.8413245949658","14.188761266006","0","",""
"2381","O.COCLITE","40.8411397113188","14.1887309005942","0","",""
"2382","ORAZIO","40.82412920522","14.2189999802566","0","",""
"2383","ORAZIO  ","40.8260700857431","14.2189386682072","0","",""
"2385","ORAZIO","40.8259748835662","14.2188478778511","0","",""
"2386","ORAZIO","40.8239693084928","14.2180027641699","0","",""
"2387","PADULA - MONTAGNA SPACCATA","40.8495562814775","14.180211308927","0","",""
"2388","PADULA - RIGOLETTO","40.851603531796","14.1805449479392","0","",""
"2389","PADULA - ISITUTO PALASCIANO","40.8546666255914","14.1805843213965","0","",""
"2390","PADULA _ PICCOLA LURDES","40.8583044521591","14.1810051848984","0","",""
"2391","PADULA - CINZIA","40.8460051567524","14.1884764277541","0","",""
"2392","AGNANO ASTRONI - IPPODROMO","40.8343362651062","14.1617144114075","0","",""
"2395","PORCELLI - CASSIODORO","40.8348240146007","14.1982696766288","0","",""
"2396","LABRIOLA","40.8210552224936","14.1802986228638","0","",""
"2397","POSILLIPO","40.8033056862216","14.1991825595762","0","",""
"2398","POSILLIPO - DI GIACOMO","40.8039381607076","14.2020557421574","0","",""
"2399","POSILLIPO","40.8059683953486","14.2038453073045","0","",""
"2400","POSILLIPO","40.8076378705113","14.204269944432","0","",""
"2401","POSILLIPO - ROCCA BELVEDERE","40.8102273457112","14.2048614602236","0","",""
"2403","POSILLIPO","40.8128470248165","14.207225232419","0","",""
"2404","POSILLIPO - S.LUIGI","40.8139847528154","14.2076148228681","0","",""
"2405","POSILLIPO","40.8148397131397","14.2094632392497","0","",""
"2406","POSILLIPO","40.816780795254","14.2107474715698","0","",""
"2407","POSILLIPO","40.8179684316791","14.2118509724557","0","",""
"2408","POSILLIPO","40.8190753328989","14.2130058622857","0","",""
"2409","POSILLIPO - PALAZZO DONN'ANNA","40.8199823387052","14.2139111681621","0","",""
"2410","POSILLIPO","40.8222044118298","14.2161202301903","0","",""
"2411","POSILLIPO ","40.8218012042517","14.215114059911","0","",""
"2412","POSILLIPO - PALAZZO DONN'ANNA","40.8201898061184","14.2138114833295","0","",""
"2413","POSILLIPO","40.818972304819","14.2124290139648","0","",""
"2414","POSILLIPO - VILLA DE MARTINO","40.8179722064644","14.2117442095006","0","",""
"2415","POSILLIPO","40.8164756326533","14.2102530809869","0","",""
"2416","POSILLIPO","40.8151014822197","14.209540167102","0","",""
"2417","POSILLIPO - S.LUIGI","40.8141105132778","14.2075629347441","0","",""
"2418","POSILLIPO - OSPEDALE PAUSILLIPON","40.8122030837033","14.2065926433453","0","",""
"2419","POSILLIPO - ROCCA BELVEDERE","40.8099724358189","14.2044732500382","0","",""
"2420","POSILLIPO ","40.8077455530466","14.2042093792823","0","",""
"2421","POSILLIPO","40.8056690782659","14.2035495358487","0","",""
"2422","POSILLIPO CAPO - ATTESTAMENTO","40.8042527845461","14.1856052369237","0","",""
"2423","POSILLIPO - DI GIACOMO","40.803859300073","14.201724744749","0","",""
"2424","POSILLIPO - ISTITUTO CIMAROSA","40.8035392052118","14.1990819487795","0","",""
"2425","POSILLIPO - RIONE PRIMAVERA","40.8031912784689","14.1969789142741","0","",""
"2426","QUARANTA - PETRUCCELLI","40.8335864866552","14.1964877401688","0","",""
"2427","NISIDA - LIDO POLA","40.7995999311845","14.1749011998797","0","",""
"2428","NISIDA","40.7979144608039","14.170261101635","0","",""
"2429","RIGHI - PISCIARELLI","40.832533085066","14.1592773272327","0","",""
"2431","NISIDA - NISIDA MARE","40.7980782493443","14.1709225913038","0","",""
"2433","DISCESA COROGLIO - GROTTA DI SEIANO","40.8000576776996","14.1760818350298","0","",""
"2434","DISCESA COROGLIO - GROTTA DI SEIANO","40.7998915456388","14.1761550154452","0","",""
"2435","NISIDA - MARINA MILITARE","40.7964637754378","14.1671980106145","0","",""
"2436","AGNANO ASTRONI ","40.8293049225721","14.1662856085959","0","",""
"2437","AGNANO ASTRONI ","40.8292101724931","14.1662630762513","0","",""
"2440","PROVINCIALE DI NAPOLI - CARLO I","40.859797188217","14.1711773863157","0","",""
"2441","PROVINCIALE DI NAPOLI - CATENA","40.8583326072957","14.1704481621937","0","",""
"2442","PICASSO","40.8559684354146","14.1680158044734","0","",""
"2448","TASSO ","40.8380946689235","14.2240520414033","0","",""
"2449","TASSO ","40.8373911729359","14.225937256325","0","",""
"2450","TASSO ","40.8370938193506","14.2272691472378","0","",""
"2451","TASSO ","40.8367118691038","14.2287502686065","0","",""
"2452","TASSO - OSPEDALE INTERNAZIONALE","40.8374490838872","14.2271849595441","0","",""
"2453","TASSO - CHIESA","40.8376464216886","14.2250447047854","0","",""
"2454","TASSO - TEATRO","40.8384599505582","14.2234487890282","0","",""
"2455","TASSO - MARIA CRISTINA DI SAVOIA","40.8386906665016","14.2209255739403","0","",""
"2456","TASSO - CHIESA ","40.8385443563423","14.2199368721473","0","",""
"2457","TASSO - MADRE TERESA DI CALCUTTA","40.8373649813146","14.216718563175","0","",""
"2458","TASSO - GRADINI TASSO","40.8367939335959","14.2148749780375","0","",""
"2459","TASSO - CLINICA TASSO","40.8356308041237","14.2147196854441","0","",""
"2460","TASSO - MANZONI","40.8367595610209","14.214457285623","0","",""
"2461","AGNANO ASTRONI -TERME","40.8274912757112","14.1682520314237","0","",""
"2462","AGNANO ASTRONI -TERME","40.8272011347442","14.168734202162","0","",""
"2463","ADRIANO - ISTITUTO MAROTTA","40.8429452575283","14.1931073861645","0","",""
"2468","TERRACINA","40.8286437067577","14.185962824967","0","",""
"2469","TERRACINA","40.8285143160428","14.1854989238181","0","",""
"2471","TERRACINA","40.8243932427535","14.1785438088293","0","",""
"2472","TERRACINA","40.8257566885642","14.1808928467834","0","",""
"2473","TERRACINA - OSPEDALE SAN PAOLO","40.8270382217244","14.1831303234699","0","",""
"2474","TERRACINA - MARCONI","40.8295282639891","14.1874878296039","0","",""
"2475","TERRACINA - CIMITERO","40.8307502471365","14.1896017559244","0","",""
"2477","TERRACINA - MARCONI","40.8295267395504","14.1872714098862","0","",""
"2478","TERRACINA - CIMITERO","40.8309587117206","14.1897830459881","0","",""
"2480","TERRACINA - OSPEDALE SAN PAOLO","40.8267541582648","14.1824519088626","0","",""
"2481","TERRACINA","40.8254953415747","14.1802438222909","0","",""
"2482","TERRACINA - BARBAGALLO","40.824350639966","14.1782537961638","0","",""
"2483","TERRACINA - NUOVA AGNANO","40.8222573861391","14.1745074968077","0","",""
"2485","TERTULLIANO - LOGGETTA","40.8373455982466","14.1951874528855","0","",""
"2486","TERTULLIANO - TESTI","40.8372855713704","14.1953637219976","0","",""
"2487","TERTULLIANO - ROMOLO E REMO","40.8393757373651","14.1966906451909","0","",""
"2488","TESTI - TERTULLIANO","40.835126279443","14.1970443895391","0","",""
"2489","TESTI - PORCELLI","40.8347404633505","14.1953262972833","0","",""
"2490","TRAIANO - ADRIANO","40.8425130835472","14.1912407494079","0","",""
"2491","TRAIANO - CASSIODORO","40.8397167317659","14.2029938575932","0","",""
"2492","TRAIANO - GIOVANNI XXIII","40.8396238995332","14.1993446113902","0","",""
"2493","TRAIANO - LIVIO ANDRONICO","40.8426748032691","14.191179473596","0","",""
"2494","TRAIANO - TARQUINO PRISCO","40.8430196774819","14.1889778377763","0","",""
"2496","TRAIANO - CASSIODORO","40.839286355434","14.2013324888155","0","",""
"2498","TRAIANO - TARQUINO PRISCO","40.8428710325023","14.1889766843201","0","",""
"2499","SANTA LUCIA - ORSINI","40.8330192095162","14.2493498900308","0","",""
"2500","SANTA LUCIA - REGIONE CAMPANIA","40.8312430778959","14.2487057639078","0","",""
"2501","SANTA LUCIA - REGIONE CAMAPANIA","40.8311470112793","14.248893642486","0","",""
"2502","SANTA LUCIA - PLEBISCITO","40.8331710374239","14.2498403804192","0","",""
"2503","SAN PASQUALE - POERIO","40.8338800906518","14.2361891333917","0","",""
"2504","S.STRATO-RICCIARDI","40.8022357085474","14.1942964334128","0","",""
"2505","S.STRATO - BOCCACCIO","40.8016903371233","14.1923114423322","0","",""
"2506","S.STRATO - BOCCACCIO","40.8016058020903","14.1924606504201","0","",""
"2507","S.STRATO - RICCIARDI","40.8021092089707","14.1942416530897","0","",""
"2514","DIOCLEZIANO-AOSTA","40.8202525297463","14.1859735245019","0","",""
"2516","CARACCIOLO-SEA GARDEN","40.8235853564241","14.2198364614812","0","",""
"2517","LARGO SERMONETA","40.8234454161909","14.218459543275","0","",""
"2519","VITTORIA - VILLA COMUNALE","40.8325091080378","14.2416438772655","0","",""
"2520","VITTORIO EMANUELE - MERCADANTE","40.8362275020617","14.2223510261941","0","",""
"2521","BOCCACCIO-S.STRATO","40.8028195290634","14.1882670941827","0","",""
"2522","VITTORIO EMANUELE II - PONTANO","40.8364254322667","14.2249907240268","0","",""
"2523","VITTORIO EMANUELE II - TASSO","40.8363491057689","14.2283867860979","0","",""
"2524","VITTORIO EMANUELE II - PARCO MARGHERITA","40.8371734220156","14.2310934001464","0","",""
"2525","VITTORIO EMANUELE II - FUNICOLARE CHIAIA","40.838646441053","14.2338252301791","0","",""
"2526","TORRICELLI","40.8615488202679","14.1723658149696","0","",""
"2527","VITTORIO EMANUELE II","40.8398413235912","14.2374173651782","0","",""
"2528","VITTORIO EMANUELE II","40.8395816998839","14.2397096001762","0","",""
"2529","VITTORIO EMANUELE II - STAZIONE CARABINIERI","40.8329300804429","14.22029325647","0","",""
"2530","VITTORIO EMANUELE II - CARIATI","40.8400570761037","14.2433336664663","0","",""
"2531","VITTORIO EMANUELE II","40.841662036485","14.244007787249","0","",""
"2532","VITTORIO EMANUELE II - CHIESA","40.8432856790708","14.2447472214741","0","",""
"2533","VITTORIO EMANUELE II ","40.8445605493915","14.2440892165574","0","",""
"2535","VITTORIO EMANUELE II ","40.8493402173803","14.2414605882205","0","",""
"2536","VITTORIO EMANUELE II - MAZZINI","40.8505785423484","14.2420984651757","0","",""
"2537","VITTORIO EMANUELE II - MAZZINI","40.850984400307","14.2421714412677","0","",""
"2538","VITTORIO EMANUELE II","40.8496014970426","14.2414665059767","0","",""
"2539","VITTORIO EMANUELE II - FUNICOLARE DI MONTESANTO","40.8464867627791","14.2420667924063","0","",""
"2540","VITTORIO EMANUELE II","40.8449156126809","14.2439724892585","0","",""
"2541","VITTORIO EMANUELE II - CHIESA","40.8429840657239","14.244498088591","0","",""
"2542","VITTORIO EMANUELE II","40.8414124926818","14.2438682813865","0","",""
"2543","VITTORIO EMANULE II - FUNICOLARE CENTRALE","40.839752848223","14.2425847513477","0","",""
"2544","VITTORIO EMANUELE II - CHIESA","40.8397235989316","14.2386878920407","0","",""
"2545","VITTORIO EMANUELE II","40.8396593477224","14.2371436718194","0","",""
"2546","VITTORIO EMANUELE II - FUNICOLARE CHIAIA","40.8388046754824","14.2344574997987","0","",""
"2547","VITTORIO EMANUELE II - PARCO GRIFEO","40.837867478807","14.2325087169568","0","",""
"2548","VITTORIO EMANUELE II - TASSO","40.8373725745956","14.2305632821613","0","",""
"2549","VITTORIO EMANUELE II","40.8364404519449","14.225886045742","0","",""
"2550","VITTORIO EMANUELE II","40.8368464849779","14.2241076210105","0","",""
"2551","VITTORIO EMANUELE II - PARCO COMOLA RICCI","40.8347239208792","14.219136589728","0","",""
"2552","VITTORIO EMANULE II -PRESIDIO SANITARIO","40.834097913535","14.2204124114619","0","",""
"2553","VITVITTORIO EMANUELE II - STAZIONE CARABINIERI","40.8329957134629","14.220007841148","0","",""
"2554","VITTORIO EMANUELE II - M2 MERGELLINA","40.832088363824","14.2197101121888","0","",""
"2555","VITTORIO EMANUELE II - CIRCUMFLEGREA","40.8363520164098","14.2213130358929","0","",""
"2556","GIORDANI ","40.8341139627998","14.2215217700606","0","",""
"2557","PIAZZA SALVEMINI","40.8168960735005","14.1694231174453","0","",""
"2558","PETRARCA  ","40.8239128248516","14.2163165351477","0","",""
"2559","PETRARCA ","40.8219339599623","14.2134434401518","0","",""
"2560","PETRARCA-VIA NEVIO","40.8211568826285","14.2117776560347","0","",""
"2561","PETRARCA  ","40.82018151254","14.2107575585175","0","",""
"2562","PETRARCA ","40.8176892803876","14.2088541776265","0","",""
"2564","PETRARCA-TITO LIVIO","40.8150915081825","14.2061195203427","0","",""
"2565","PETRARCA ","40.814003248563","14.2050653742165","0","",""
"2566","PETRARCA  81","40.8128365127584","14.2037365326842","0","",""
"2567","PETRARCA  65","40.8115671734661","14.2019021032731","0","",""
"2568","PETRARCA - VILLA RUFFO","40.8094431331802","14.1989309340994","0","",""
"2569","PETRARCA  ","40.8083365326132","14.1984877915192","0","",""
"2578","NUOVA AGNANO","40.8206053308389","14.1747692907248","0","",""
"2589","RUGGIERO ","40.8367458778974","14.1637514964668","0","",""
"2602","BRUNO - SANNAZARO","40.8301048400129","14.2207726620567","0","",""
"2603","TARQUINIO PRISCO-ANDRONICO","40.8441952008144","14.1889694382798","0","",""
"2604","DIOCLEZIANO","40.821218574999","14.1888373159122","0","",""
"2605","DIOCLEZIANO","40.8213671996863","14.1888355051826","0","",""
"2606","TRAIANO","40.8395982221697","14.2034430463643","0","",""
"2607","CORNELIA DEI GRACCHI","40.8415444382231","14.1989508193827","0","",""
"2608","QUARANTA-GIGANTE","40.833425738356","14.1941057541058","0","",""
"2609","NUOVA AGNANO","40.8235194194035","14.1722399083509","0","",""
"2610","MARINO - LEPANTO","40.826911201246","14.1951778331225","0","",""
"2611","PIGNA-CORREALE","40.8495805124395","14.21675860856","0","",""
"2612","LARGO GIUSTINIANO","40.8395297596447","14.204618146992","0","",""
"2613","BRUNO - TORRETTA","40.8310455800631","14.2227021421412","0","",""
"2614","MANZONI-SUORE DEL CENACOLO","40.8226838806281","14.209814796153","0","",""
"2619","DIOCLEZIANO - CAVALLEGGERI","40.8207783227531","14.187081755258","0","",""
"2620","DIOCLEZIANO - EDENLANDIA","40.8196562547046","14.1838167521917","0","",""
"2621","PIAZZA BAGNOLI","40.8142478305099","14.1675768272102","0","",""
"2622","NUOVA BAGNOLI-VILLA LE PALME","40.8160838612654","14.1729815247025","0","",""
"2623","NUOVA BAGNOLI-VILLA LE PALME","40.8159673582668","14.1730659720494","0","",""
"2624","NUOVA BAGNOLI-CUMANA NUOVA AGNANO","40.8166778784312","14.1747942490291","0","",""
"2625","NUOVA BAGNOLI-CARAFA","40.815241883713","14.1705138507969","0","",""
"2626","PIAZZETTA MONDRAGONE","40.8378286703434","14.2423094273771","0","",""
"2629","TECCHIO - POLITECNICO","40.8239679567531","14.1945360082923","0","",""
"2630","SERVIO TULLIO","40.8439611724028","14.1986637171778","0","",""
"2632","BAGNOLI ","40.8139379734893","14.1658347793125","0","",""
"2633","POSILLIPO-COSTA","40.8031930931893","14.197239701275","0","",""
"2634","PADULA 145","40.8565488527271","14.1805136701798","0","",""
"2635","TORRICELLI","40.8626691955474","14.1734612956418","0","",""
"2636","SAN GIORGIO","40.8631068766161","14.17735074341","0","",""
"2637","VASTO A CHIAIA","40.8366985390132","14.238342979734","0","",""
"2638","VICO VETRIERA","40.8370077905561","14.2394009707103","0","",""
"2639","RAMPE BRANCACCIO-GRADINI","40.8367322730902","14.2406524838659","0","",""
"2640","RAMPE BRANCACCIO 10","40.8370446174297","14.2408891048183","0","",""
"2641","RAMPE BRANCACCIO","40.8372219599749","14.2404600847252","0","",""
"2642","DIOCLEZIANO - POSTE","40.8183935728057","14.180426120002","0","",""
"2643","NICOTERA","40.8372884066138","14.2437181471893","0","",""
"2651","DIOCLEZIANO ","40.8186296216162","14.1806840838023","0","",""
"2655","DE GENNARO -  D'ANNUNZIO","40.829541018314","14.1937999663877","0","",""
"2656","BAGNOLI-CUMANA","40.8139333703581","14.1670679490979","0","",""
"2657","MONTAGNA SPACCATA-PADULA","40.8495218256605","14.1779013762195","0","",""
"2661","MONTAGNA SPACCATA - CINTIA","40.8470721800949","14.1856068572991","0","",""
"2667","AGNANO ASTRONI","40.8426813800784","14.1645286431818","0","",""
"2668","RIVIERA DI CHIAIA","40.8326745522148","14.2278393441832","0","",""
"2670","SIMIOLI-SUORE VOCAZIONISTE","40.8627564114925","14.1755782129905","0","",""
"2671","MONTAGNA SPACCATA","40.8521265929228","14.1704718445753","0","",""
"2672","MONTAGNA SPACCATA-VILLAGGIO ITALSIDER","40.851396854417","14.1724150451578","0","",""
"2673","MONTAGNA SPACCATA-CAMPANILE","40.8502816561824","14.1758159018406","0","",""
"2674","MONTAGNA SPACCATA-PADULA","40.8494137669635","14.1791720716665","0","",""
"2676","PROVINCIALE DI NAPOLI-VILLAGGIO CARITAS","40.8548643469451","14.1673118370042","0","",""
"2678","CINTIA-CAVONE DEGLI SBIRRI","40.8428507996973","14.1854657761557","0","",""
"2679","DIOCLEZIANO - OSSERVATORIO VESUVIANO","40.8196268458783","14.1841165238766","0","",""
"2706","MONTAGNA SPACCATA-POSTE","40.8479091425187","14.1906116562827","0","",""
"2708","CINTIA-TRAIANO","40.8429495211871","14.185668594339","0","",""
"2709","LABRIOLA","40.82158668254","14.1803779213979","0","",""
"2711","MARCO AURELIO-ANCO MARZIO","40.8411538046721","14.189454292918","0","",""
"2714","SAN CARLO - TRIESTE E TRENTO","40.8378146855876","14.2493603472091","0","",""
"2721","TECCHIO - M2","40.822782316409","14.1936185891205","0","",""
"2722","SAN DOMENICO","40.8435423475213","14.2110884229238","0","",""
"2723","SAN DOMENICO","40.844032740111","14.2090334073942","0","",""
"2724","SAN DOMENICO","40.8439963974711","14.2103030973828","0","",""
"2725","CAIO DUILIO-LINEA 6","40.8268229543922","14.20518802943","0","",""
"2727","SAN DOMENICO","40.842388778968","14.212068849807","0","",""
"2728","RIVIERA DI CHIAIA ","40.8333511851212","14.2355656178926","0","",""
"2731","TECCHIO - M2","40.8230665169082","14.1948003714281","0","",""
"2735","COMUNALE NAPOLI","40.8609010193508","14.1791205841168","0","",""
"2738","RUGGIERO","40.8346163764543","14.1619982883828","0","",""
"2749","SCARFOGLIO","40.8287990316489","14.1582737414214","0","",""
"2758","MODIGLIANI ","40.8566256954413","14.1637328171023","0","",""
"2760","ADRIANO","40.8432447633103","14.1953924801543","0","",""
"2761","CINTIA-PARCO SAN PAOLO","40.8373254585585","14.1894801705083","0","",""
"2763","RIVIERA DI CHIAIA","40.8334233103792","14.2323186121101","0","",""
"2766","AGNANO ASTRONI","40.83982554914","14.1621804215668","0","",""
"2767","NUOVA SARTANIA","40.8512029310955","14.1625603685301","0","",""
"2769","MONTAGNA SPACCATA 209","40.8487987930562","14.1807337225517","0","",""
"2771","PICASSO EX AREA MERCATALE","40.8561812487599","14.1609648798094","0","",""
